1623,1725,1900
1613,1732,1900
1624,1749,1900
1640,1764,1900
1656,1778,1900
1668,1794,1900
1668,1786,1900
1652,1772,1900
1636,1757,1900
1620,1743,1900
1617,1733,1900
1621,1721,1900
1628,1712,1900
1625,1710,1900
1618,1719,1900
1612,1728,1900
1609,1740,1900
1601,1744,1900
1593,1750,1900
1588,1758,1900
1584,1765,1900
1598,1780,1900
1614,1797,1900
1631,1813,1900
1648,1828,1900
1649,1836,1900
1633,1818,1900
1616,1802,1900
1599,1786,1900
1582,1770,1900
1579,1760,1900
1583,1752,1600
1575,1766,1900
1592,1784,1900
1609,1800,1900
1626,1817,1900
1643,1833,1600
1630,1692,1900
1622,1702,1900
1615,1711,1900
1609,1720,1900
1602,1729,1900
1597,1738,1600
1582,1769,1900
1599,1787,1900
1616,1803,1900
1633,1820,1900
1650,1834,1600
1641,1695,1900
1656,1709,1900
1672,1723,1900
1688,1736,1600
1720,1756,1900
1735,1770,1900
1752,1783,1900
1768,1795,1900
1785,1807,1900
1802,1819,1900
1795,1823,1900
1778,1811,1900
1776,1809,1900
1794,1819,1900
1797,1827,1600
1719,1758,1900
1723,1770,1900
1739,1783,1900
1749,1787,1900
1732,1774,1900
1715,1764,1900
1730,1778,1600
1723,1758,1900
1739,1771,1900
1756,1783,1900
1772,1795,1900
1789,1807,1900
1806,1818,1900
1792,1815,1900
1775,1803,1900
1759,1803,1900
1752,1815,1900
1746,1827,1900
1740,1838,1900
1735,1849,1900
1727,1858,1900
1723,1869,1900
1719,1880,1900
1716,1890,1900
1706,1888,1900
1709,1877,1900
1715,1869,1900
1719,1859,1900
1724,1848,1900
1729,1837,1900
1734,1826,1900
1740,1815,1900
1750,1805,1900
1755,1791,1900
1747,1803,1900
1743,1817,1900
1737,1828,1900
1734,1842,1900
1729,1853,1900
1728,1866,1900
1724,1877,1900
1720,1887,1900
1717,1898,1900
1711,1896,1600
1723,1764,1900
1739,1777,1900
1756,1789,1900
1762,1799,1900
1757,1813,1900
1751,1825,1900
1744,1837,1900
1739,1848,1900
1734,1859,1600
1730,1827,1900
1724,1838,1900
1719,1849,1900
1715,1860,1900
1711,1871,1900
1711,1883,1900
1714,1886,1900
